ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,implied_volatility,probability_itm
O:QQQ210115C00200000,2020-12-14,2021-01-15,QQQ,C,2000.0,3,105.12,104.82,105.12,104.82,3,1607922000000000000,32,Monthly,,
O:QQQ210115C00205000,2020-12-14,2021-01-15,QQQ,C,2050.0,1,100.23,100.23,100.23,100.23,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00209000,2020-12-14,2021-01-15,QQQ,C,2090.0,1,96.77,96.77,96.77,96.77,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00212000,2020-12-14,2021-01-15,QQQ,C,2120.0,1,93.58,93.58,93.58,93.58,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00213000,2020-12-14,2021-01-15,QQQ,C,2130.0,1,92.05,92.05,92.05,92.05,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00214000,2020-12-14,2021-01-15,QQQ,C,2140.0,1,91.69,91.69,91.69,91.69,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00215000,2020-12-14,2021-01-15,QQQ,C,2150.0,1,90.81,90.81,90.81,90.81,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00220000,2020-12-14,2021-01-15,QQQ,C,2200.0,2,84.53,84.53,84.53,84.53,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00221000,2020-12-14,2021-01-15,QQQ,C,2210.0,2,83.52,83.52,83.52,83.52,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00230000,2020-12-14,2021-01-15,QQQ,C,2300.0,1,75.1,75.1,75.1,75.1,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00235000,2020-12-14,2021-01-15,QQQ,C,2350.0,797,70.99,70.27,70.99,70.27,5,1607922000000000000,32,Monthly,,
O:QQQ210115C00237000,2020-12-14,2021-01-15,QQQ,C,2370.0,9,67.5,67.7,67.7,67.5,2,1607922000000000000,32,Monthly,,
O:QQQ210115C00240000,2020-12-14,2021-01-15,QQQ,C,2400.0,34,65.97,65.14,65.97,65.14,4,1607922000000000000,32,Monthly,,
O:QQQ210115C00242000,2020-12-14,2021-01-15,QQQ,C,2420.0,11,63.06,63.02,63.16,63.02,7,1607922000000000000,32,Monthly,,
O:QQQ210115C00243000,2020-12-14,2021-01-15,QQQ,C,2430.0,1,62.5,62.5,62.5,62.5,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00245000,2020-12-14,2021-01-15,QQQ,C,2450.0,3,59.75,59.86,59.86,59.75,2,1607922000000000000,32,Monthly,,
O:QQQ210115C00247000,2020-12-14,2021-01-15,QQQ,C,2470.0,1,58.02,58.02,58.02,58.02,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00250000,2020-12-14,2021-01-15,QQQ,C,2500.0,10,56.25,54.69,56.25,54.69,6,1607922000000000000,32,Monthly,,
O:QQQ210115C00251000,2020-12-14,2021-01-15,QQQ,C,2510.0,1,54.64,54.64,54.64,54.64,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00257000,2020-12-14,2021-01-15,QQQ,C,2570.0,1,49.16,49.16,49.16,49.16,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00258000,2020-12-14,2021-01-15,QQQ,C,2580.0,2,48.37,48.37,48.37,48.37,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00260000,2020-12-14,2021-01-15,QQQ,C,2600.0,547,44.37,45.07,46.32,44.37,19,1607922000000000000,32,Monthly,,
O:QQQ210115C00265000,2020-12-14,2021-01-15,QQQ,C,2650.0,2,41.25,39.98,41.25,39.98,2,1607922000000000000,32,Monthly,,
O:QQQ210115C00269000,2020-12-14,2021-01-15,QQQ,C,2690.0,1,37.9,37.9,37.9,37.9,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00270000,2020-12-14,2021-01-15,QQQ,C,2700.0,3,36.01,36.7,36.73,36.01,3,1607922000000000000,32,Monthly,,
O:QQQ210115C00272000,2020-12-14,2021-01-15,QQQ,C,2720.0,1,34.39,34.39,34.39,34.39,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00274000,2020-12-14,2021-01-15,QQQ,C,2740.0,2,33.3,32.43,33.3,32.43,2,1607922000000000000,32,Monthly,,
O:QQQ210115C00275000,2020-12-14,2021-01-15,QQQ,C,2750.0,55,30.67,31.71,32.54,30.4,23,1607922000000000000,32,Monthly,,
O:QQQ210115C00278000,2020-12-14,2021-01-15,QQQ,C,2780.0,10,29.53,29.53,29.53,29.53,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00279000,2020-12-14,2021-01-15,QQQ,C,2790.0,8,28.67,27.83,28.67,27.83,3,1607922000000000000,32,Monthly,,
O:QQQ210115C00280000,2020-12-14,2021-01-15,QQQ,C,2800.0,125,26.27,27.09,28.13,26.27,28,1607922000000000000,32,Monthly,,
O:QQQ210115C00281000,2020-12-14,2021-01-15,QQQ,C,2810.0,15,26.48,26.95,26.95,26.48,3,1607922000000000000,32,Monthly,,
O:QQQ210115C00282000,2020-12-14,2021-01-15,QQQ,C,2820.0,6,24.0,25.54,26.16,24.0,4,1607922000000000000,32,Monthly,,
O:QQQ210115C00283000,2020-12-14,2021-01-15,QQQ,C,2830.0,12,24.86,25.22,25.22,24.86,3,1607922000000000000,32,Monthly,,
O:QQQ210115C00284000,2020-12-14,2021-01-15,QQQ,C,2840.0,64,22.47,24.6,24.78,22.47,13,1607922000000000000,32,Monthly,,
O:QQQ210115C00285000,2020-12-14,2021-01-15,QQQ,C,2850.0,29,23.48,22.86,24.0,22.86,12,1607922000000000000,32,Monthly,,
O:QQQ210115C00286000,2020-12-14,2021-01-15,QQQ,C,2860.0,4,22.7,22.2,22.7,22.2,3,1607922000000000000,32,Monthly,,
O:QQQ210115C00287000,2020-12-14,2021-01-15,QQQ,C,2870.0,4,21.4,21.22,21.4,21.22,2,1607922000000000000,32,Monthly,,
O:QQQ210115C00288000,2020-12-14,2021-01-15,QQQ,C,2880.0,8,21.32,20.97,21.5,20.43,6,1607922000000000000,32,Monthly,,
O:QQQ210115C00289000,2020-12-14,2021-01-15,QQQ,C,2890.0,11,19.8,19.91,19.91,19.8,2,1607922000000000000,32,Monthly,,
O:QQQ210115C00290000,2020-12-14,2021-01-15,QQQ,C,2900.0,131,19.0,19.46,20.0,18.96,35,1607922000000000000,32,Monthly,,
O:QQQ210115C00291000,2020-12-14,2021-01-15,QQQ,C,2910.0,9,17.48,18.06,18.84,17.48,7,1607922000000000000,32,Monthly,,
O:QQQ210115C00292000,2020-12-14,2021-01-15,QQQ,C,2920.0,88,17.61,17.24,18.18,17.24,19,1607922000000000000,32,Monthly,,
O:QQQ210115C00293000,2020-12-14,2021-01-15,QQQ,C,2930.0,21,15.76,17.1,17.54,15.73,12,1607922000000000000,32,Monthly,,
O:QQQ210115C00294000,2020-12-14,2021-01-15,QQQ,C,2940.0,10,15.03,15.87,16.56,15.03,7,1607922000000000000,32,Monthly,,
O:QQQ210115C00295000,2020-12-14,2021-01-15,QQQ,C,2950.0,183,14.7,15.24,16.06,14.7,61,1607922000000000000,32,Monthly,,
O:QQQ210115C00296000,2020-12-14,2021-01-15,QQQ,C,2960.0,93,14.79,14.59,15.36,14.29,32,1607922000000000000,32,Monthly,,
O:QQQ210115C00297000,2020-12-14,2021-01-15,QQQ,C,2970.0,24,13.99,14.16,14.59,13.72,18,1607922000000000000,32,Monthly,,
O:QQQ210115C00298000,2020-12-14,2021-01-15,QQQ,C,2980.0,49,12.6,13.09,13.85,12.6,20,1607922000000000000,32,Monthly,,
O:QQQ210115C00299000,2020-12-14,2021-01-15,QQQ,C,2990.0,17,12.0,12.4,13.25,12.0,13,1607922000000000000,32,Monthly,,
O:QQQ210115C00300000,2020-12-14,2021-01-15,QQQ,C,3000.0,2199,10.85,11.63,12.65,10.85,306,1607922000000000000,32,Monthly,,
O:QQQ210115C00301000,2020-12-14,2021-01-15,QQQ,C,3010.0,167,10.54,11.01,12.0,10.54,35,1607922000000000000,32,Monthly,,
O:QQQ210115C00302000,2020-12-14,2021-01-15,QQQ,C,3020.0,197,9.84,10.28,11.26,9.84,70,1607922000000000000,32,Monthly,,
O:QQQ210115C00303000,2020-12-14,2021-01-15,QQQ,C,3030.0,477,9.14,9.82,10.67,9.14,110,1607922000000000000,32,Monthly,,
O:QQQ210115C00304000,2020-12-14,2021-01-15,QQQ,C,3040.0,790,8.75,9.02,10.04,8.71,177,1607922000000000000,32,Monthly,,
O:QQQ210115C00305000,2020-12-14,2021-01-15,QQQ,C,3050.0,2079,8.06,8.44,9.48,7.96,394,1607922000000000000,32,Monthly,,
O:QQQ210115C00306000,2020-12-14,2021-01-15,QQQ,C,3060.0,5724,7.71,8.15,8.9,7.58,190,1607922000000000000,32,Monthly,,
O:QQQ210115C00307000,2020-12-14,2021-01-15,QQQ,C,3070.0,967,7.22,7.49,8.32,7.17,153,1607922000000000000,32,Monthly,,
O:QQQ210115C00308000,2020-12-14,2021-01-15,QQQ,C,3080.0,398,6.7,7.02,7.75,6.58,91,1607922000000000000,32,Monthly,,
O:QQQ210115C00309000,2020-12-14,2021-01-15,QQQ,C,3090.0,241,6.18,6.56,7.2,6.18,47,1607922000000000000,32,Monthly,,
O:QQQ210115C00310000,2020-12-14,2021-01-15,QQQ,C,3100.0,2717,5.6,5.87,6.75,5.5,322,1607922000000000000,32,Monthly,,
O:QQQ210115C00311000,2020-12-14,2021-01-15,QQQ,C,3110.0,584,5.37,5.57,6.25,5.37,98,1607922000000000000,32,Monthly,,
O:QQQ210115C00312000,2020-12-14,2021-01-15,QQQ,C,3120.0,528,4.87,5.17,5.8,4.87,139,1607922000000000000,32,Monthly,,
O:QQQ210115C00313000,2020-12-14,2021-01-15,QQQ,C,3130.0,277,4.81,4.61,5.3,4.55,70,1607922000000000000,32,Monthly,,
O:QQQ210115C00314000,2020-12-14,2021-01-15,QQQ,C,3140.0,257,4.12,4.24,4.92,4.12,116,1607922000000000000,32,Monthly,,
O:QQQ210115C00315000,2020-12-14,2021-01-15,QQQ,C,3150.0,4823,3.77,3.78,4.57,3.7,571,1607922000000000000,32,Monthly,,
O:QQQ210115C00316000,2020-12-14,2021-01-15,QQQ,C,3160.0,356,3.95,3.71,4.18,3.57,115,1607922000000000000,32,Monthly,,
O:QQQ210115C00317000,2020-12-14,2021-01-15,QQQ,C,3170.0,1131,3.04,3.44,3.82,3.04,217,1607922000000000000,32,Monthly,,
O:QQQ210115C00318000,2020-12-14,2021-01-15,QQQ,C,3180.0,891,2.98,2.89,3.5,2.82,175,1607922000000000000,32,Monthly,,
O:QQQ210115C00319000,2020-12-14,2021-01-15,QQQ,C,3190.0,1133,2.6,2.65,3.18,2.6,209,1607922000000000000,32,Monthly,,
O:QQQ210115C00320000,2020-12-14,2021-01-15,QQQ,C,3200.0,22288,2.25,2.38,2.9,2.25,462,1607922000000000000,32,Monthly,,
O:QQQ210115C00321000,2020-12-14,2021-01-15,QQQ,C,3210.0,1313,2.35,2.21,2.59,2.09,146,1607922000000000000,32,Monthly,,
O:QQQ210115C00322000,2020-12-14,2021-01-15,QQQ,C,3220.0,704,1.85,2.0,2.36,1.85,147,1607922000000000000,32,Monthly,,
O:QQQ210115C00323000,2020-12-14,2021-01-15,QQQ,C,3230.0,244,1.78,1.81,2.15,1.74,75,1607922000000000000,32,Monthly,,
O:QQQ210115C00324000,2020-12-14,2021-01-15,QQQ,C,3240.0,111,1.69,1.58,1.96,1.58,57,1607922000000000000,32,Monthly,,
O:QQQ210115C00325000,2020-12-14,2021-01-15,QQQ,C,3250.0,1061,1.42,1.38,1.76,1.38,155,1607922000000000000,32,Monthly,,
O:QQQ210115C00326000,2020-12-14,2021-01-15,QQQ,C,3260.0,39,1.51,1.31,1.57,1.27,26,1607922000000000000,32,Monthly,,
O:QQQ210115C00327000,2020-12-14,2021-01-15,QQQ,C,3270.0,39,1.29,1.13,1.45,1.13,21,1607922000000000000,32,Monthly,,
O:QQQ210115C00328000,2020-12-14,2021-01-15,QQQ,C,3280.0,88,1.08,1.03,1.29,1.03,23,1607922000000000000,32,Monthly,,
O:QQQ210115C00329000,2020-12-14,2021-01-15,QQQ,C,3290.0,91,1.18,0.92,1.18,0.91,32,1607922000000000000,32,Monthly,,
O:QQQ210115C00330000,2020-12-14,2021-01-15,QQQ,C,3300.0,599,0.85,0.83,1.08,0.81,73,1607922000000000000,32,Monthly,,
O:QQQ210115C00331000,2020-12-14,2021-01-15,QQQ,C,3310.0,54,0.91,0.74,0.95,0.74,18,1607922000000000000,32,Monthly,,
O:QQQ210115C00332000,2020-12-14,2021-01-15,QQQ,C,3320.0,71,0.8,0.66,0.86,0.65,38,1607922000000000000,32,Monthly,,
O:QQQ210115C00333000,2020-12-14,2021-01-15,QQQ,C,3330.0,47,0.77,0.64,0.78,0.62,23,1607922000000000000,32,Monthly,,
O:QQQ210115C00334000,2020-12-14,2021-01-15,QQQ,C,3340.0,23,0.66,0.55,0.7,0.54,15,1607922000000000000,32,Monthly,,
O:QQQ210115C00335000,2020-12-14,2021-01-15,QQQ,C,3350.0,357,0.51,0.51,0.64,0.49,48,1607922000000000000,32,Monthly,,
O:QQQ210115C00336000,2020-12-14,2021-01-15,QQQ,C,3360.0,31,0.51,0.45,0.57,0.43,19,1607922000000000000,32,Monthly,,
O:QQQ210115C00337000,2020-12-14,2021-01-15,QQQ,C,3370.0,222,0.5,0.4,0.53,0.4,32,1607922000000000000,32,Monthly,,
O:QQQ210115C00338000,2020-12-14,2021-01-15,QQQ,C,3380.0,17,0.39,0.35,0.39,0.35,6,1607922000000000000,32,Monthly,,
O:QQQ210115C00339000,2020-12-14,2021-01-15,QQQ,C,3390.0,12,0.41,0.4,0.43,0.4,7,1607922000000000000,32,Monthly,,
O:QQQ210115C00340000,2020-12-14,2021-01-15,QQQ,C,3400.0,21,0.36,0.3,0.38,0.28,12,1607922000000000000,32,Monthly,,
O:QQQ210115C00342000,2020-12-14,2021-01-15,QQQ,C,3420.0,33,0.31,0.25,0.31,0.24,19,1607922000000000000,32,Monthly,,
O:QQQ210115C00343000,2020-12-14,2021-01-15,QQQ,C,3430.0,12,0.22,0.22,0.22,0.22,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00345000,2020-12-14,2021-01-15,QQQ,C,3450.0,284,0.22,0.19,0.22,0.19,7,1607922000000000000,32,Monthly,,
O:QQQ210115C00346000,2020-12-14,2021-01-15,QQQ,C,3460.0,2,0.18,0.18,0.18,0.18,2,1607922000000000000,32,Monthly,,
O:QQQ210115C00348000,2020-12-14,2021-01-15,QQQ,C,3480.0,201,0.18,0.15,0.18,0.15,4,1607922000000000000,32,Monthly,,
O:QQQ210115C00349000,2020-12-14,2021-01-15,QQQ,C,3490.0,3,0.13,0.13,0.13,0.13,3,1607922000000000000,32,Monthly,,
O:QQQ210115C00350000,2020-12-14,2021-01-15,QQQ,C,3500.0,49,0.14,0.1,0.14,0.1,11,1607922000000000000,32,Monthly,,
O:QQQ210115C00355000,2020-12-14,2021-01-15,QQQ,C,3550.0,37,0.09,0.01,0.1,0.01,11,1607922000000000000,32,Monthly,,
O:QQQ210115C00356000,2020-12-14,2021-01-15,QQQ,C,3560.0,1,0.08,0.08,0.08,0.08,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00357000,2020-12-14,2021-01-15,QQQ,C,3570.0,1,0.07,0.07,0.07,0.07,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00358000,2020-12-14,2021-01-15,QQQ,C,3580.0,1,0.07,0.07,0.07,0.07,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00359000,2020-12-14,2021-01-15,QQQ,C,3590.0,1,0.07,0.07,0.07,0.07,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00360000,2020-12-14,2021-01-15,QQQ,C,3600.0,31,0.06,0.05,0.06,0.05,2,1607922000000000000,32,Monthly,,
O:QQQ210115C00362000,2020-12-14,2021-01-15,QQQ,C,3620.0,1,0.06,0.06,0.06,0.06,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00364000,2020-12-14,2021-01-15,QQQ,C,3640.0,50,0.04,0.04,0.04,0.04,5,1607922000000000000,32,Monthly,,
O:QQQ210115C00365000,2020-12-14,2021-01-15,QQQ,C,3650.0,4,0.05,0.05,0.05,0.05,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00380000,2020-12-14,2021-01-15,QQQ,C,3800.0,1,0.02,0.02,0.02,0.02,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00385000,2020-12-14,2021-01-15,QQQ,C,3850.0,100,0.01,0.01,0.01,0.01,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00390000,2020-12-14,2021-01-15,QQQ,C,3900.0,1,0.02,0.02,0.02,0.02,1,1607922000000000000,32,Monthly,,
O:QQQ210115C00400000,2020-12-14,2021-01-15,QQQ,C,4000.0,200,0.01,0.01,0.01,0.01,2,1607922000000000000,32,Monthly,,
O:QQQ210115C00160000,2020-12-15,2021-01-15,QQQ,C,1600.0,20,146.0,145.96,146.75,144.51,14,1608008400000000000,31,Monthly,,
O:QQQ210115C00174000,2020-12-15,2021-01-15,QQQ,C,1740.0,1,130.79,130.79,130.79,130.79,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00181000,2020-12-15,2021-01-15,QQQ,C,1810.0,1,124.32,124.32,124.32,124.32,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00186000,2020-12-15,2021-01-15,QQQ,C,1860.0,1,120.66,120.66,120.66,120.66,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00187000,2020-12-15,2021-01-15,QQQ,C,1870.0,1,118.49,118.49,118.49,118.49,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00188000,2020-12-15,2021-01-15,QQQ,C,1880.0,1,116.42,116.42,116.42,116.42,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00198000,2020-12-15,2021-01-15,QQQ,C,1980.0,2,106.85,107.18,107.18,106.85,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00200000,2020-12-15,2021-01-15,QQQ,C,2000.0,11,105.31,105.15,105.31,105.15,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00202000,2020-12-15,2021-01-15,QQQ,C,2020.0,2,104.15,104.15,104.15,104.15,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00207000,2020-12-15,2021-01-15,QQQ,C,2070.0,2,100.49,100.49,100.49,100.49,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00209000,2020-12-15,2021-01-15,QQQ,C,2090.0,2,97.35,97.35,97.35,97.35,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00210000,2020-12-15,2021-01-15,QQQ,C,2100.0,23,96.0,96.1,96.1,95.98,10,1608008400000000000,31,Monthly,,
O:QQQ210115C00212000,2020-12-15,2021-01-15,QQQ,C,2120.0,2,92.85,92.85,92.85,92.85,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00213000,2020-12-15,2021-01-15,QQQ,C,2130.0,1,93.9,93.9,93.9,93.9,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00219000,2020-12-15,2021-01-15,QQQ,C,2190.0,1,88.25,88.25,88.25,88.25,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00220000,2020-12-15,2021-01-15,QQQ,C,2200.0,4,85.72,86.04,86.04,85.72,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00224000,2020-12-15,2021-01-15,QQQ,C,2240.0,10,81.3,81.3,81.3,81.3,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00227000,2020-12-15,2021-01-15,QQQ,C,2270.0,1,79.34,79.34,79.34,79.34,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00235000,2020-12-15,2021-01-15,QQQ,C,2350.0,1,71.15,71.15,71.15,71.15,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00242000,2020-12-15,2021-01-15,QQQ,C,2420.0,3,62.96,65.0,65.0,62.96,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00246000,2020-12-15,2021-01-15,QQQ,C,2460.0,3,59.16,59.16,59.16,59.16,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00249000,2020-12-15,2021-01-15,QQQ,C,2490.0,3,56.2,56.37,56.37,56.2,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00250000,2020-12-15,2021-01-15,QQQ,C,2500.0,9,56.54,56.43,56.54,54.98,5,1608008400000000000,31,Monthly,,
O:QQQ210115C00251000,2020-12-15,2021-01-15,QQQ,C,2510.0,1,54.8,54.8,54.8,54.8,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00255000,2020-12-15,2021-01-15,QQQ,C,2550.0,3,51.74,50.79,51.89,50.79,3,1608008400000000000,31,Monthly,,
O:QQQ210115C00256000,2020-12-15,2021-01-15,QQQ,C,2560.0,6,51.0,51.05,51.05,51.0,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00259000,2020-12-15,2021-01-15,QQQ,C,2590.0,2,47.58,48.31,48.31,47.58,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00260000,2020-12-15,2021-01-15,QQQ,C,2600.0,212,47.2,47.38,47.38,45.31,25,1608008400000000000,31,Monthly,,
O:QQQ210115C00261000,2020-12-15,2021-01-15,QQQ,C,2610.0,2,46.4,46.65,46.65,46.4,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00265000,2020-12-15,2021-01-15,QQQ,C,2650.0,2,42.06,42.5,42.5,42.06,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00267000,2020-12-15,2021-01-15,QQQ,C,2670.0,1,39.1,39.1,39.1,39.1,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00268000,2020-12-15,2021-01-15,QQQ,C,2680.0,1,37.88,37.88,37.88,37.88,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00270000,2020-12-15,2021-01-15,QQQ,C,2700.0,6,37.1,37.87,37.87,37.1,3,1608008400000000000,31,Monthly,,
O:QQQ210115C00275000,2020-12-15,2021-01-15,QQQ,C,2750.0,57,32.86,34.0,34.0,31.81,16,1608008400000000000,31,Monthly,,
O:QQQ210115C00276000,2020-12-15,2021-01-15,QQQ,C,2760.0,1,31.32,31.32,31.32,31.32,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00277000,2020-12-15,2021-01-15,QQQ,C,2770.0,3,31.15,29.88,31.15,29.88,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00278000,2020-12-15,2021-01-15,QQQ,C,2780.0,2,29.09,29.99,29.99,29.09,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00279000,2020-12-15,2021-01-15,QQQ,C,2790.0,12,27.93,28.7,28.7,27.93,3,1608008400000000000,31,Monthly,,
O:QQQ210115C00280000,2020-12-15,2021-01-15,QQQ,C,2800.0,94,28.51,29.64,29.64,27.11,26,1608008400000000000,31,Monthly,,
O:QQQ210115C00282000,2020-12-15,2021-01-15,QQQ,C,2820.0,7,26.72,26.95,26.95,25.35,5,1608008400000000000,31,Monthly,,
O:QQQ210115C00283000,2020-12-15,2021-01-15,QQQ,C,2830.0,21,26.25,25.08,26.25,25.08,3,1608008400000000000,31,Monthly,,
O:QQQ210115C00284000,2020-12-15,2021-01-15,QQQ,C,2840.0,12,25.24,25.6,25.6,23.68,7,1608008400000000000,31,Monthly,,
O:QQQ210115C00285000,2020-12-15,2021-01-15,QQQ,C,2850.0,51,24.21,24.9,24.9,22.96,11,1608008400000000000,31,Monthly,,
O:QQQ210115C00286000,2020-12-15,2021-01-15,QQQ,C,2860.0,21,23.46,23.39,23.46,23.39,3,1608008400000000000,31,Monthly,,
O:QQQ210115C00287000,2020-12-15,2021-01-15,QQQ,C,2870.0,64,22.57,23.17,23.17,21.19,9,1608008400000000000,31,Monthly,,
O:QQQ210115C00288000,2020-12-15,2021-01-15,QQQ,C,2880.0,3,21.57,21.57,21.57,21.57,1,1608008400000000000,31,Monthly,,
O:QQQ210115C00289000,2020-12-15,2021-01-15,QQQ,C,2890.0,25,20.98,21.05,21.05,20.98,4,1608008400000000000,31,Monthly,,
O:QQQ210115C00290000,2020-12-15,2021-01-15,QQQ,C,2900.0,1145,20.09,21.1,21.1,18.87,73,1608008400000000000,31,Monthly,,
O:QQQ210115C00291000,2020-12-15,2021-01-15,QQQ,C,2910.0,26,18.01,18.04,18.04,18.01,2,1608008400000000000,31,Monthly,,
O:QQQ210115C00292000,2020-12-15,2021-01-15,QQQ,C,2920.0,68,18.45,19.1,19.1,18.45,19,1608008400000000000,31,Monthly,,
O:QQQ210115C00293000,2020-12-15,2021-01-15,QQQ,C,2930.0,71,17.94,18.5,18.5,16.63,20,1608008400000000000,31,Monthly,,
O:QQQ210115C00294000,2020-12-15,2021-01-15,QQQ,C,2940.0,18,17.03,17.45,17.45,16.03,5,1608008400000000000,31,Monthly,,
O:QQQ210115C00295000,2020-12-15,2021-01-15,QQQ,C,2950.0,337,16.21,16.97,17.0,14.85,50,1608008400000000000,31,Monthly,,
O:QQQ210115C00296000,2020-12-15,2021-01-15,QQQ,C,2960.0,52,15.58,16.02,16.02,14.15,13,1608008400000000000,31,Monthly,,
O:QQQ210115C00297000,2020-12-15,2021-01-15,QQQ,C,2970.0,113,14.55,14.9,14.9,13.92,30,1608008400000000000,31,Monthly,,
O:QQQ210115C00298000,2020-12-15,2021-01-15,QQQ,C,2980.0,109,14.12,14.38,14.38,12.89,68,1608008400000000000,31,Monthly,,
O:QQQ210115C00299000,2020-12-15,2021-01-15,QQQ,C,2990.0,314,13.46,14.0,14.0,12.41,49,1608008400000000000,31,Monthly,,
O:QQQ210115C00300000,2020-12-15,2021-01-15,QQQ,C,3000.0,1071,12.67,13.45,13.45,11.31,139,1608008400000000000,31,Monthly,,
O:QQQ210115C00301000,2020-12-15,2021-01-15,QQQ,C,3010.0,104,12.09,12.27,12.3,11.19,30,1608008400000000000,31,Monthly,,
O:QQQ210115C00302000,2020-12-15,2021-01-15,QQQ,C,3020.0,135,11.35,12.0,12.0,10.21,35,1608008400000000000,31,Monthly,,
O:QQQ210115C00303000,2020-12-15,2021-01-15,QQQ,C,3030.0,265,10.55,11.3,11.3,9.48,47,1608008400000000000,31,Monthly,,
O:QQQ210115C00304000,2020-12-15,2021-01-15,QQQ,C,3040.0,661,10.1,10.5,10.5,8.91,131,1608008400000000000,31,Monthly,,
O:QQQ210115C00305000,2020-12-15,2021-01-15,QQQ,C,3050.0,2074,9.46,10.01,10.01,8.25,427,1608008400000000000,31,Monthly,,
O:QQQ210115C00306000,2020-12-15,2021-01-15,QQQ,C,3060.0,3309,8.89,9.31,9.31,7.71,565,1608008400000000000,31,Monthly,,
O:QQQ210115C00307000,2020-12-15,2021-01-15,QQQ,C,3070.0,1519,8.31,8.82,8.82,7.07,274,1608008400000000000,31,Monthly,,
O:QQQ210115C00308000,2020-12-15,2021-01-15,QQQ,C,3080.0,631,7.74,8.17,8.17,6.63,168,1608008400000000000,31,Monthly,,
O:QQQ210115C00309000,2020-12-15,2021-01-15,QQQ,C,3090.0,401,7.2,7.56,7.56,6.12,110,1608008400000000000,31,Monthly,,
O:QQQ210115C00310000,2020-12-15,2021-01-15,QQQ,C,3100.0,16196,6.58,7.06,7.13,5.61,664,1608008400000000000,31,Monthly,,
O:QQQ210115C00311000,2020-12-15,2021-01-15,QQQ,C,3110.0,495,6.08,6.52,6.57,5.15,110,1608008400000000000,31,Monthly,,
O:QQQ210115C00312000,2020-12-15,2021-01-15,QQQ,C,3120.0,957,5.69,6.08,6.1,4.78,134,1608008400000000000,31,Monthly,,
O:QQQ210115C00313000,2020-12-15,2021-01-15,QQQ,C,3130.0,558,5.2,5.5,5.5,4.34,176,1608008400000000000,31,Monthly,,
